version=2007022703
PA11	PIPER AIRCRAFT CORP. (USA)	PA-11 Cub Special (L-18B)	1	P	S	500	500	I
PA12	PIPER AIRCRAFT CORP. (USA)	PA-12 Super Cruiser	1	P	S	600	600	I
PA14	PIPER AIRCRAFT CORP. (USA)	PA-14 Family Cruiser	1	P	S	600	600	I
PA15	PIPER AIRCRAFT CORP. (USA)	PA-15 Vagabond	1	P	S	500	500	I
PA16	PIPER AIRCRAFT CORP. (USA)	PA-16 Clipper	1	P	S	500	500	I
PA17	PIPER AIRCRAFT CORP. (USA)	PA-17 Vagabond, Vagabond Trainer	1	P	S	500	500	I
PA18	PIPER AIRCRAFT CORP. (USA)	PA-18 Super Cub (L-18C, L-21,U-7)	1	P	S	1000	1000	I
PA20	PIPER AIRCRAFT CORP. (USA)	PA-20 Pacer	1	P	S	850	1000	I
PA22	PIPER AIRCRAFT CORP. (USA)	PA-22 Tri-Pacer, Caribbean, Colt	1	P	S	1000	1000	I
PA23	PIPER AIRCRAFT CORP. (USA)	PA-23-150160 Apache	2	P	S	1050	1000	II
PA24	PIPER AIRCRAFT CORP. (USA)	PA-24 Comanche	1	P	S	900	1000	I
PA25	PIPER AIRCRAFT CORP. (USA)	PA-25 Pawnee	1	P	S	650	650	I
PA27	PIPER AIRCRAFT CORP. (USA)	PA-23-235250 Aztec, Turbo Aztec(U-11, E-19, UC-26)	2	P	S	1500	1500	II
P28A	PIPER AIRCRAFT CORP. (USA)	PA-28-140150151160161180181Archer, Cadet, Cherokee, Cherokee ArcherChallengerChiefCruiserFlite LinerWarrior	1	P	S	750	1000	I
P28B	PIPER AIRCRAFT CORP. (USA)	PA-28-201T235236 Cherokee,Cherokee ChargerPathfinder, Dakota,Turbo Dakota	1	P	S	900	1000	I
P28R	PIPER AIRCRAFT CORP. (USA)	PA-28R-18023, Turbo Arrow3200201 Cherokee Arrow, Arrow	1	P	S	750	1000	I
P28T	PIPER AIRCRAFT CORP. (USA)	PA-28RT Arrow 4, Turbo Arrow 4	1	P	S	900	1000	I
PA30	PIPER AIRCRAFT CORP. (USA)	PA-3039 Twin Comanche, TwinComanche CR, Turbo Twin Comanche	2	P	S	1500	1500	II
PA31	PIPER AIRCRAFT CORP. (USA)	PA-3131P Navajo, Navajo Chieftain,Chieftain, Pressurized Navajo,Mohave, T-1020	2	P	S	1500	1500	II
PA32	PIPER AIRCRAFT CORP. (USA)	PA-32 Cherokee Six, Six, Saratoga,Turbo Saratoga, 6, 6XT	1	P	S	850	1000	I
P32R	PIPER AIRCRAFT CORP. (USA)	PA-32R Cherokee Lance, Lance,Saratoga SP2 HP2TC, TurboSaratoga SP	1	P	S	850	1000	I
P32T	PIPER AIRCRAFT CORP. (USA)	PA-32RT Lance 2, Turbo Lance 2	1	P	S	850	1000	I
PA34	PIPER AIRCRAFT CORP. (USA)	PA-34 Seneca	2	P	S	1300	1300	II
PA36	PIPER AIRCRAFT CORP. (USA)	PA-36  Pawnee Brave	1	P	S	800	1000	I
PA38	PIPER AIRCRAFT CORP. (USA)	PA-38 Tomahawk	1	P	S	750	750	I
PA44	PIPER AIRCRAFT CORP. (USA)	PA-44, Seminole, Turbo Seminole	2	P	S	1100	1000	II
PA46	PIPER AIRCRAFT CORP. (USA)	PA-46 310P350P Malibu, MalibuMirage	1	P	S	1000	1000	I
P46T	PIPER AIRCRAFT CORP. (USA)	PA-46-500TP Malibu Meridian	1	T	S	1500	1500	I
PAT4	PIPER AIRCRAFT CORP. (USA)	PA-31T3-500 T-1040	1	P	S	1300	1200	I
PAY1	PIPER AIRCRAFT CORP. (USA)	PA-31T1-500 Cheyenne 1 	2	T	S	2200	2000	II
PAY2	PIPER AIRCRAFT CORP. (USA)	PA-31T-620.T2-620 Cheyenne,Cheyenne 2	2	T	S	2400	2000	II
PAY3	PIPER AIRCRAFT CORP. (USA)	PA-42-720 Cheyenne 3	2	T	S	2400	2000	II
PAY4	PIPER AIRCRAFT CORP. (USA)	PA-42-1000 Cheyenne 400	2	T	S	2500	2000	II
PILL	PIPER AIRCRAFT CORP. (USA)	PA-28R-300 Pillán	1	P	S	750	1000	I
S108	PIPER AIRCRAFT CORP. (USA)	108 Voyager, Station Wagon 108	1	P	S	800	800	I
PTS1	PITTS AEROBATICS (Manufactured by Christen Industries, Inc.)(USA)	S-1 Special	1	P	S	1500	1500	I
PTSS	PITTS AEROBATICS (Manufactured by Christen Industries, Inc.)(USA)	S-1-11 Super Stinker	1	P	S	0	0	I
PTS2	PITTS AEROBATICS (Manufactured by Christen Industries, Inc.)(USA)	S-2 Special	1	P	S	1500	1500	I
PTMS	PITTS AEROBATICS (Manufactured by Christen Industries, Inc.)(USA)	S-12 Macho Stinker, Super Stinker	1	P	S	0	0	I
R100	ROBIN (France)	R-1180 Aiglon	1	P	S	 	 	I
R200	ROBIN (France)	R-2100211221202160, Alpha, AlphaSport, Super Club	1	P	S	0	0	I
R300	ROBIN (France)	R-3003000310031203140	1	P	S	 	 	I
VO10	ROCKWELL INTERNATIONAL CORP. (USA)	100 Commander 100	1	P	S	850	850	I
AC11	ROCKWELL INTERNATIONAL CORP. (USA)	112, 114 Commander 112114, AlpineCommander, Gran TurismoCommander	1	P	S	1000	1200	I
M200	ROCKWELL INTERNATIONAL CORP. (USA)	200 Commander 200	1	P	S	1400	1000	I
AC50	ROCKWELL INTERNATIONAL CORP. (USA)	500 Shrike Commander 	2	P	S	1340	1500	II
AC52	ROCKWELL INTERNATIONAL CORP. (USA)	Commander 520	2	P	S	1340	1500	II
AC56	ROCKWELL INTERNATIONAL CORP. (USA)	560 Commander 560	2	P	S	1400	1500	II
AC68	ROCKWELL INTERNATIONAL CORP. (USA)	680F, 680FP, Commander 680F680FP	2	P	S	1375	1375	II
AC6L	ROCKWELL INTERNATIONAL CORP. (USA)	680FL, Grand Commander,Commander 685	2	P	S	1250	1250	II
AC72	ROCKWELL INTERNATIONAL CORP. (USA)	720 Alti-Cruiser	2	P	S	1300	1300	II
AC80	ROCKWELL INTERNATIONAL CORP. (USA)	680T, 680V Turbo Commander 	2	T	S	2000	1500	II
AC90	ROCKWELL INTERNATIONAL CORP. (USA)	690 Turbo Commander 690, Jetprop Commander 840	2	T	S	2500	2500	II
AC95	ROCKWELL INTERNATIONAL CORP. (USA)	695 Jetprop Commander 9801000	2	P	S	2500	2500	II
RC70	ROCKWELL INTERNATIONAL CORP. (USA)	700, 710 Commander 700710	2	P	S	0	0	II
C130	ROCKWELL INTERNATIONAL CORP. (USA)	AC-130 Spectre	4	T	L	1500	1500	III
B1	ROCKWELL INTERNATIONAL CORP. (USA)	B-1 Lancer	4	J	H	3000	5000	III
R2TH	ROCKWELL INTERNATIONAL CORP. (USA)	FR-06 Fanranger, Ranger 2000	1	J	S	0	0	III
B25	ROCKWELL INTERNATIONAL CORP. (USA)	Mitchell	2	P	L	980	980	III
F86	ROCKWELL INTERNATIONAL CORP. (USA)	Sabre 	1	J	L	4000	4000	III
JCOM	ROCKWELL INTERNATIONAL CORP. (USA)	Jet Commander 1121 	2	J	S+	5000	4500	III
LARK	ROCKWELL INTERNATIONAL CORP. (USA)	Lark 100 Commander 	1	P	S	700	1000	I
NAVI	ROCKWELL INTERNATIONAL CORP. (USA)	Navion NA 145154 	1	P	S	750	600	I
P51	ROCKWELL INTERNATIONAL CORP. (USA)	Mustang 	1	P	S	2500	2500	III
SBR1	ROCKWELL INTERNATIONAL CORP. (USA)	NA-265 Sabre 406065	2	J	S+	4000	3500	III
SBR2	ROCKWELL INTERNATIONAL CORP. (USA)	NA-265 Sabre 7580	2	J	S+	0	0	III
V10	ROCKWELL INTERNATIONAL CORP. (USA)	OV-10 Bronco	2	T	S	2000	2500	II
SS2P	ROCKWELL INTERNATIONAL CORP. (USA)	S-2 Thrush Commander	1	P	S	0	0	I
SSAB	ROCKWELL INTERNATIONAL CORP. (USA)	Super Sabre F-100 	1	J	L	4000	4000	III
T2	ROCKWELL INTERNATIONAL CORP. (USA)	T-2 Buckeye	2	J	L	5700	6000	III
T28	ROCKWELL INTERNATIONAL CORP. (USA)	Trojan, Nomair, Nomad	1	P	S	2500	2500	III
T6	ROCKWELL INTERNATIONAL CORP. (USA)	Texan, Harvard 	1	P	S	800	800	I
VO10	ROCKWELL INTERNATIONAL CORP. (USA)	Darter 100 	1	P	S	850	850	I
X31	ROCKWELL INTERNATIONAL CORP. (USA)	X-31	1	J	S+	0	0	III
R90F	RUSCHMEYER (FRG)	R-90-230FG	1	P	S	1000	1000	I
R90R	RUSCHMEYER (FRG)	R-90-230RG, MF-85	1	P	S	1000	1000	I
R90T	RUSCHMEYER (FRG)	R-90-420AT	1	T	S	1100	1100	I
SB29	SAAB (SwedenUSA)	29 (J29)	1	J	S	0	0	III
SB32	SAAB (SwedenUSA)	32 Lansen (J32)	1	J	S+	0	0	III
SB35	SAAB (SwedenUSA)	35 Draken (J35, Sk35, F-35, RF-35,TF-35)	1	J	S+	0	0	III
SB37	SAAB (SwedenUSA)	37 Viggen (AJ37, AJS37, JA37, SP37,SH37, Sk37)	1	J	S+	0	0	III
SB39	SAAB (SwedenUSA)	39 Gripen (JAS39)	1	J	S+	0	0	III
SB91	SAAB (SwedenUSA)	91 Safir (Sk50)	1	J	S	0	0	III
SB05	SAAB (SwedenUSA)	105 (Sk60) 	2	J	S	0	0	III
SF34	SAAB (SwedenUSA)	340	2	T	L	2000	2000	III
SB20	SAAB (SwedenUSA)	2000	2	T	L	0	0	III
MF17	SAAB (SwedenUSA)	MFI-1517 Safari, Supporter (T-17)	1	P	S	0	0	I
SH33	SHORT BROTHERS LTD. (UK)	330, Sherpa (C-23), SD3-30	2	T	S+	1380	1380	III
SH36	SHORT BROTHERS LTD. (UK)	360, SD3-60	2	T	S+	1400	1400	III
BELF	SHORT BROTHERS LTD. (UK)	SC-5 Belfast	4	T	L	0	0	III
SC7	SHORT BROTHERS LTD. (UK)	SC7 Skyvan, Skyliner	2	T	S	1500	1500	II
L8	SILVAIRE (USA)	8 Silvaire	1	P	S	900	1000	I
S10	STINSON (USA)	10, 105, HW-75, HW-80, Voyager	1	P	S	750	1000	I
S108	STINSON (USA)	108 Voyager, Station Wagon 	1	P	S	750	1000	I
L5	STINSON (USA)	L-5, U-19, OY  Sentinel (V-76)	1	P	S	750	750	I
RELI	STINSON (USA)	SR, V-77 Reliant (AT-19)	1	P	S	700	700	I
TA15	TAYLORCRAFT AVIATION CORP. (USA)	15 Tourist, Foursome	1	P	S	800	1000	I
TF19	TAYLORCRAFT AVIATION CORP. (USA)	19, F-19 Sportsman	1	P	S	800	1000	I
TA20	TAYLORCRAFT AVIATION CORP. (USA)	20 Ranchwagon, Topper, Seabird,Zephyr 400	1	P	S	1000	1000	I
TAYA	TAYLORCRAFT AVIATION CORP. (USA)	A	1	P	S	0	0	I
TAYB	TAYLORCRAFT AVIATION CORP. (USA)	BC, BF, BL, Ace, Sportsman, Traveller	1	P	S	0	0	I
TAYD	TAYLORCRAFT AVIATION CORP. (USA)	DC, DCO, DF, DL (O-57, L-2)	1	P	S	0	0	I
TF21	TAYLORCRAFT AVIATION CORP. (USA)	F-21	1	P	S	1100	1100	I
TF22	TAYLORCRAFT AVIATION CORP. (USA)	F-22 Classic, Tri-Classic, Ranger,Trooper, Tracker	1	P	S	875	0	I
AEST	TED SMITH AEROSTAR CORP. (USA)	Aero Star	2	P	S	1800	1500	II
VF14	VFW-FOKKER (Zentralgesellschaft VFW-Fokker mbH (FRGNetherlands))	VFW 614	2	J	L	3100	3000	III
A7	VOUGHT CORP. (USA)	A-7, TA-7 Corsair	1	J	L	8000	6000	III
GC1	VOUGHT CORP. (USA)	Swift	1	P	S	1000	1000	I
YK40	YAKOVLEV (RUSSIA)	Yak-40	3	J	S+	 	 	III
CH60	ZENAIR (Canada)	CH-600601 Zodiac, Super Zodiac	1	P	S	0	0	I
CH62	ZENAIR (Canada)	CH-620 Gemini	2	P	S	0	0	II
CH80	ZENAIR (Canada)	CH-801 Stol	1	P	S	0	0	I
CH2T	ZENAIR (Canada)	CH-2000 Zenith	1	P	S	780	0	I
A225	ANTONOV (SUPER CLASS)	AN-225 Mriya	6	J	H	0000	0000	III
A337	AIRBUS	A330-700 Beluga XL	2	J	H	0000	0000	III
A338	AIRBUS	A330-800	2	J	H	0000	0000	III
A358	AIRBUS	A350-800	2	J	H	0000	0000	III
A359	AIRBUS	A350-900	2	J	H	0000	0000	III
A35K	AIRBUS	A350-1000	2	J	H	0000	0000	III
A400	AIRBUS	A400M	4	T	H	0000	0000	III
AN22	ANTONOV	An22 Antheus	4	T	H	0000	0000	III
B701	BOEING	B707-100	4	J	H	0000	0000	III
B748	BOEING	B747-800 (Intercontinental, Freighter)	4	J	H	0000	0000	III
B778	BOEING	B777-800	2	J	H	0000	0000	III
B779	BOEING	B777-900	2	J	H	0000	0000	III
B77L	BOEING	B777-200LR	2	J	H	0000	0000	III
B77W	BOEING	B777-300ER	2	J	H	0000	0000	III
B788	BOEING	B787-8	2	J	H	0000	0000	III
B789	BOEING	B787-9	2	J	H	0000	0000	III
CONC	AEROSPATIALE	Concorde	4	J	H	0000	0000	III
MYA4	MYASISHCHEV	M4, 3M	4	J	H	0000	0000	III
SLCH	SCALED	351 Stratolaunch	6	J	H	0000	0000	III
T144	TUPOLEV	Tu144	4	J	H	0000	0000	III
T160	TUPOLEV	Tu160	4	J	H	0000	0000	III
TU95	TUPOLEV	Tu95142, Tu20	4	T	H	0000	0000	III
VMT	MYASISHCHEV	VMT Atlant	4	J	H	0000	0000	III
